NearestIntersectionLocation,crime_rate,rating,Latitude,Longitude
Anvil St / Farmington Pl,4.031824534996237e-05,Low,43.38938258774567,-80.44268014376708
Anvil St / Farmington Pl,4.031824534996237e-05,Low,43.38937255334229,-80.44298587205408
Anvil St / Whippletree Pl,1.3439415116654123e-05,Very Low,43.3895188000917,-80.44146276531339
Apollo Dr / Bavarian Dr / Venus Cres,2.6878830233308245e-05,Low,43.52347696438233,-80.61443016135465
Apollo Dr / Trillium Crt,4.031824534996237e-05,Low,43.52370821843383,-80.61710357222458
Appalachian Cres / Kingswood Dr,0.00013439415116654123,Low,43.42317681678531,-80.4814601555028
Appalachian Cres / Kingswood Dr,0.00013439415116654123,Low,43.42274406516976,-80.48003313450639
Apple Dr / Beattie Cres / Osgoode St,0.00013439415116654123,Low,43.44947979513192,-80.30526346837128
Apple Dr / Dalton Dr,2.6878830233308245e-05,Low,43.44817352358158,-80.30552694354581
Apple Dr / Porter Cres,2.6878830233308245e-05,Low,43.4469650386003,-80.30513624725903
Apple Grove Rd / Lobsinger Line,5.375766046661649e-05,Low,43.51590545591513,-80.56578876890629
Apple Grove Rd / Weber St N,0.00010751532093323298,Low,43.50833021237043,-80.55662035636662
Apple Hill Cres / Apple Hill Lane,4.031824534996237e-05,Low,43.38788496101317,-80.49252080849048
Apple Hill Lane / Apple Hill Cres,6.719707558327061e-05,Low,43.387556120708076,-80.49241646918418
Apple Hill Lane / Daylily Lane,8.063649069992474e-05,Low,43.387756195587095,-80.4912804778001
Apple Hill Lane / Daylily Lane,8.063649069992474e-05,Low,43.38764729212638,-80.49186624110143
Apple Hill Lane / Goldenrod Lane,0.00013439415116654123,Low,43.388047286251584,-80.49135638768026
Apple Hill Lane / Goldenrod Lane,0.00013439415116654123,Low,43.388028289922325,-80.49170359920338
Apple Ridge Dr / Doon Mills Dr,0.00021503064186646596,Low,43.387116674972404,-80.43502039432285
Apple Ridge Dr / Forest Creek Dr,0.00010751532093323298,Low,43.38334891678437,-80.44123640799491
Apple Ridge Dr / Oakdale Crt,5.375766046661649e-05,Low,43.38631685279003,-80.43517849556194
Apple Ridge Dr / Pine Valley Dr,5.375766046661649e-05,Low,43.3835402033418,-80.43988904732676
Apple Ridge Dr / Ridgemere St,4.031824534996237e-05,Low,43.384378134946985,-80.4367843047183
Apple Tree Dr / Corfield Dr,1.3439415116654123e-05,Very Low,43.44428344005156,-80.41857849322479
Appleby St / Glenvista Dr,5.375766046661649e-05,Low,43.38515456426045,-80.49166283013022
Appledale Cres / Thorndale Dr,2.6878830233308245e-05,Low,43.44682674072668,-80.55297918090915
Applegate Crt / Thorndale Dr / Thornhill Pl,4.031824534996237e-05,Low,43.442252129650775,-80.56438168030832
Applewood Ave / Avon Rd,6.719707558327061e-05,Low,43.4634223959796,-80.45689128339005
Arbourview Cres / Outlook Terr,1.3439415116654123e-05,Very Low,43.38241106808827,-80.49518228657224
Arbourview Cres / Stratus St,2.6878830233308245e-05,Low,43.38152289463736,-80.49665730110115
Archer Pl / Cray Cres,8.063649069992474e-05,Low,43.4490806907706,-80.4627845117511
Archer Pl / Lyndhurst Dr,5.375766046661649e-05,Low,43.44762086339848,-80.46173636197263
Archwood Cres / Granite Hill Rd,5.375766046661649e-05,Low,43.38879342583306,-80.28056077495364
Archwood Cres / Granite Hill Rd,5.375766046661649e-05,Low,43.38718803177425,-80.28103952174561
Ardelt Ave / Hanson Ave,0.00013439415116654123,Low,43.42445180626728,-80.47443026791213
Ardelt Ave / Lennox Lewis Way,0.00018815181163315772,Low,43.42432121908096,-80.47047734474778
Ardoch Mews / Northview Heights Dr,9.407590581657886e-05,Low,43.38810584480016,-80.3044168929666
Ardwood Pl / Branwood Pl,1.3439415116654123e-05,Very Low,43.442179032288124,-80.42401310903666
Argyle St / Belmont Ave W,1.3439415116654123e-05,Very Low,43.454171943007275,-80.51843263070415
Argyle St / Belmont Lane W,2.6878830233308245e-05,Low,43.45395389684083,-80.51901148202931
Argyle St N / Argyle St S / King St E,0.00033598537791635307,Low,43.39654011019143,-80.35972111367428
Argyle St N / Duke St,0.0001209547360498871,Low,43.39740575439195,-80.35886136125333
Argyle St S / Hamilton St,1.3439415116654123e-05,Very Low,43.39478881896131,-80.36142507399184
Argyle St S / Queenston Rd,2.6878830233308245e-05,Low,43.39566796936554,-80.3605794848097
Argyle St S / Rose St,0.00010751532093323298,Low,43.391466716594344,-80.3646647558923
Argyle St S / Sherring St,1.3439415116654123e-05,Very Low,43.39228176371588,-80.36386238639508
Argyle St S / Vine St,2.6878830233308245e-05,Low,43.39311113572374,-80.36306310378455
Arlene Pl / Terrystone Walk,1.3439415116654123e-05,Very Low,43.47134269946959,-80.49785958499574
Arlington Blvd / Weber St E,0.0006854101709493603,Low,43.43393044697573,-80.44585113364217
Armenian Crt / Pine Valley Dr,4.031824534996237e-05,Low,43.38489224709515,-80.43242654736113
Armstrong Ave / Bailey Dr,4.031824534996237e-05,Low,43.339081045860546,-80.28405098799932
Arnold Dr / Waydom Dr,0.0001209547360498871,Low,43.335558784158295,-80.43794215683894
Arnold Dr / Waydom Dr,0.0001209547360498871,Low,43.33722898378467,-80.43987292430076
Arnold St / Birch Ave,4.031824534996237e-05,Low,43.46868269213413,-80.48200785452427
Arnold St / Campbell Ave,6.719707558327061e-05,Low,43.47271064373107,-80.4769770665759
Arnold St / Campbell Ave,6.719707558327061e-05,Low,43.47234678507026,-80.47601840978642
Arnold St / Clifton Rd,2.6878830233308245e-05,Low,43.46815672678985,-80.4835317017942
Arnold St / Lancaster St W,5.375766046661649e-05,Low,43.46786916268186,-80.48426426054903
Arnold St / Leonard St / Oxford St,2.6878830233308245e-05,Low,43.46675646718733,-80.486307331135
Arnold St / Maple Ave,0.0001209547360498871,Low,43.46909024719544,-80.48083945672681
Arnold St / Sereda Rd,4.031824534996237e-05,Low,43.47041896532557,-80.47701558650755
Arnold St / Waterloo St,0.00033598537791635307,Low,43.382117759274195,-80.7142706635458
Arrowhead Cres / Arrowhead Pl,0.00025534888721642833,Low,43.393962753973696,-80.42886633474896
Arrowhead Cres / Green Valley Dr,0.0002822277174497366,Low,43.39562056610538,-80.42864641030914
Arrowhead Cres / Green Valley Dr,0.0002822277174497366,Low,43.395275467741335,-80.42684162612557
Arthur Fach Dr / Baggs Cres,2.6878830233308245e-05,Low,43.40652244688847,-80.28065333966906
Arthur Fach Dr / Brayshaw Dr,6.719707558327061e-05,Low,43.404063493547746,-80.27986826617108
Arthur Fach Dr / Brayshaw Dr,6.719707558327061e-05,Low,43.40404258672896,-80.27902206097488
Arthur Fach Dr / Brayshaw Dr,6.719707558327061e-05,Low,43.40385656265305,-80.27793270144512
Arthur Fach Dr / Can-Amera Pky,6.719707558327061e-05,Low,43.408657204675784,-80.28252703485529
Arthur Fach Dr / Coulthard Blvd,5.375766046661649e-05,Low,43.405253925215696,-80.28017189519002
Arthur Fach Dr / Redstart Dr,4.031824534996237e-05,Low,43.407979392868064,-80.2814073442051
Arthur Pl / Victoria St S,2.6878830233308245e-05,Low,43.45042998144714,-80.50026952122501
Arthur Rd / Hilltop Crt,1.3439415116654123e-05,Very Low,43.5226774054041,-80.62420190834035
Arthur Rd / John Pl,6.719707558327061e-05,Low,43.52487416399679,-80.62027448882213
Arthur Rd / Kressler Rd,0.00010751532093323298,Low,43.524751698247854,-80.61864183007289
Arthur Rd / Lobsinger Line,4.031824534996237e-05,Low,43.52079702745171,-80.62350497088698
Arthur St N / Arthur St S / Church St W / Church St E,0.0005913342651327814,Low,43.599950804416316,-80.55777667170486
Arthur St N / Cedar Spring Rd,2.6878830233308245e-05,Low,43.664653539369546,-80.54393671406517
Arthur St N / County Rd 17 / Floradale Rd,2.6878830233308245e-05,Low,43.68960803418758,-80.5575230404351
Arthur St N / Florapine Rd,0.0001209547360498871,Low,43.63296537549676,-80.54990548241972
Arthur St N / Kenning Pl,2.6878830233308245e-05,Low,43.60756381269344,-80.5526735131841
Arthur St N / Martin's Lane,6.719707558327061e-05,Low,43.60425993660925,-80.5546060468706
Arthur St N / Reid Woods Dr,5.375766046661649e-05,Low,43.6156298238884,-80.55311725760687
Arthur St N / Riverside Dr E,5.375766046661649e-05,Low,43.60187357326895,-80.55632783782242
Arthur St N / Riverside Dr W,1.3439415116654123e-05,Very Low,43.60197715534075,-80.55624953065501
Arthur St N / Sandy Hills Dr,0.0001209547360498871,Low,43.648691174332036,-80.54698255744127
Arthur St N / Seiling Rd,0.000981077303515751,Low,43.65664691676156,-80.54547081818262
Arthur St N / Sideroad 5,5.375766046661649e-05,Low,43.67566849279368,-80.54309479331586
Arthur St N / Tilman Rd,2.6878830233308245e-05,Low,43.62356708147815,-80.55165413866732
Arthur St S / Earl Martin Dr / South Parkwood Blvd,0.00018815181163315772,Low,43.58066704151394,-80.56264391928129
Arthur St S / First St E / First St W,8.063649069992474e-05,Low,43.592199037528935,-80.56107696683088
Arthur St S / Gerrat Dr,0.00013439415116654123,Low,43.55337210079031,-80.5548070604035
Arthur St S / Howard Ave,0.00010751532093323298,Low,43.59025898543571,-80.561344496113
Arthur St S / Listowel Rd / Union St,0.0003091065476830448,Low,43.5762559790851,-80.56327695484894
Arthur St S / Memorial Ave,2.6878830233308245e-05,Low,43.59421684405239,-80.56079878235731
Arthur St S / Mill St,0.00013439415116654123,Low,43.599265616030955,-80.55825940910843
Arthur St S / Oriole Pky W / Oriole Pky E,5.375766046661649e-05,Low,43.588168565562846,-80.56162801231041
Arthur St S / Park Ave E / Park Ave W,0.00010751532093323298,Low,43.59714670052464,-80.55983510300787
Arthur St S / Pintail Dr,8.063649069992474e-05,Low,43.5863573492842,-80.56187577689205
Arthur St S / Sawmill Rd,0.0006450919255993979,Low,43.54337174569033,-80.54688883293201
Arthur St S / Sawmill Rd,0.0006450919255993979,Low,43.543620758311334,-80.54669191733682
Arthur St S / Sawmill Rd,0.0006450919255993979,Low,43.54379057303834,-80.54709058296893
Arthur St S / Sawmill Rd,0.0006450919255993979,Low,43.54353482831237,-80.54731072628022
Arthur St S / Scotch Line Rd,0.0001747123965165036,Low,43.56733779235908,-80.56149259550536
Arthur St S / Second St,2.6878830233308245e-05,Low,43.593027348187654,-80.56096205098062
Arthur St S / Whippoorwill Dr / South Field Dr,0.00013439415116654123,Low,43.58429549433966,-80.56214382999372
Arthur St S / Wyatt St E / Wyatt St W,0.0001209547360498871,Low,43.59804921777074,-80.55916692347489
Arthur White Ave / Concession St,8.063649069992474e-05,Low,43.35509445196502,-80.30548324848091
Arthur White Ave / Main St,4.031824534996237e-05,Low,43.35676606159978,-80.30612040654069
Ash St / Birch Ave,2.6878830233308245e-05,Low,43.46983321574895,-80.48262540188767
Ash St / Lancaster St W,5.375766046661649e-05,Low,43.46925200656288,-80.48429766404648
Ash St / Sherwood Dr,2.6878830233308245e-05,Low,43.36746676341302,-80.33007812213327
Ashberry Pl / Keats Way,1.3439415116654123e-05,Very Low,43.45716414898103,-80.55950499063144
Ashby Crt / Herron Pl,5.375766046661649e-05,Low,43.44290793722869,-80.54781601363909
Ashley Crt / Erinbrook Dr / Thistledown Dr,4.031824534996237e-05,Low,43.4062016071345,-80.48638071087169
Ashwood Dr / Kribs St,8.063649069992474e-05,Low,43.42454222954046,-80.29851854677567
Askin Pl / Bradley Dr,0.00010751532093323298,Low,43.4453669387477,-80.44766122662193
Asmus St / Grace St,2.6878830233308245e-05,Low,43.380510777732326,-80.70838218735945
Aspen Ave / Gottscheer Crt,0.00010751532093323298,Low,43.4324790387061,-80.49261098425379
Aspen Ave / Mausser Ave,0.00022847005698312009,Low,43.43417251107572,-80.49403362825574
Aspen Cres / Oak Dr,8.063649069992474e-05,Low,43.59448418477755,-80.5762282557365
Aspen Cres / Oak Dr,8.063649069992474e-05,Low,43.59582175125337,-80.57599707817877
Aspen Ridge Crt / Dakin Cres / Inverness Dr,6.719707558327061e-05,Low,43.34119899772377,-80.3315126002515
Astor Cres / Conestoga Rd,4.031824534996237e-05,Low,43.386167150184946,-80.71524546883937
Astor Cres / Forrest Ave E / Theodore Schuler Blvd,6.719707558327061e-05,Low,43.388040012672874,-80.71882901830271
Astor Cres / Forrest Ave E / Theodore Schuler Blvd,6.719707558327061e-05,Low,43.38736614507021,-80.71808944692852
Athlone Rd / Liberty Dr,6.719707558327061e-05,Low,43.37553894647672,-80.29890851024994
Atlantic Blvd / New Hampshire St,5.375766046661649e-05,Low,43.51476797845299,-80.50216702329492
Atlantic Blvd / Whitecap Ave,0.00014783356628319535,Low,43.51573424177668,-80.50455804554767
Atlantic Blvd / Whitecap Ave,0.00014783356628319535,Low,43.51508124643149,-80.50359183437953
Attwater Dr / Bloomfield Cres,1.3439415116654123e-05,Very Low,43.3487373808486,-80.25530003510366
Attwood Dr / Burnett Ave,4.031824534996237e-05,Low,43.386655218693015,-80.28791109780126
Attwood Dr / Drumlin Dr,1.3439415116654123e-05,Very Low,43.38553396090831,-80.28543134992765
Attwood Dr / Granite Hill Rd,1.3439415116654123e-05,Very Low,43.38579632329366,-80.28405370449039
Attwood Dr / Unger Ave,2.6878830233308245e-05,Low,43.38604238061116,-80.28261973706636
Auburn Dr / Canterbury Dr,1.3439415116654123e-05,Very Low,43.495749743999134,-80.49664779529098
Auburn Dr / Carene Crt / Strawberry Cres,1.3439415116654123e-05,Very Low,43.49162287743225,-80.49313155802744
Auburn Dr / Crimson Dr,1.3439415116654123e-05,Very Low,43.49389762910913,-80.4952706602648
Auburn Dr / Dayna Cres,1.3439415116654123e-05,Very Low,43.495309472372284,-80.49665665322611
Auburn Dr / Exmoor St,2.6878830233308245e-05,Low,43.48719380185746,-80.4859030943304
Auburn Dr / Pastern Trail,1.3439415116654123e-05,Very Low,43.48808207046096,-80.4872050384099
Auburn Dr / Percheron Crt,0.0001747123965165036,Low,43.488506311678854,-80.48959242496024
Auburn Dr / Rosette Dr,0.00010751532093323298,Low,43.48973911771206,-80.49076222463124
Auburn Dr / Sable Crt,4.031824534996237e-05,Low,43.49046223134731,-80.49135681284343
Auburn Dr / Strawberry Cres,1.3439415116654123e-05,Very Low,43.491029635233595,-80.49268943325251
Auburn Dr / University Ave E,6.719707558327061e-05,Low,43.49073916349983,-80.49202878534916
Auburn Dr / University Ave E,6.719707558327061e-05,Low,43.497746309746766,-80.4918650979132
Audrey Pl / Gravel Ridge Trail,6.719707558327061e-05,Low,43.399937615036954,-80.52492464851427
Austin Dr / Cardill Cres,5.375766046661649e-05,Low,43.48104996689928,-80.53391653215475
Austin Dr / Hazel St,9.407590581657886e-05,Low,43.48142378940367,-80.53288921473235
Austin Dr / High St,0.0005913342651327814,Low,43.483181196237574,-80.52798754796049
Austin Dr / Holly St,0.00010751532093323298,Low,43.48253823627643,-80.52975574812687
Austin Dr / Tamarack Dr,5.375766046661649e-05,Low,43.48216393519516,-80.53085682862044
Autumn Hill Cres / Blue Spruce Crt,2.6878830233308245e-05,Low,43.42266026238675,-80.53320262475556
Autumn Hill Cres / Charnwood Crt,5.375766046661649e-05,Low,43.4229807496734,-80.53106706739861
Autumn Hill Cres / Cricket Hollow,1.3439415116654123e-05,Very Low,43.42336221301134,-80.532634412575
Autumn Hill Cres / Westheights Dr,0.0001747123965165036,Low,43.4203073438621,-80.52942326754743
Autumn Hill Cres / Westheights Dr,0.0001747123965165036,Low,43.42238081218351,-80.52929067375251
Autumn Maple Cres / Misty Maple Trail,1.3439415116654123e-05,Very Low,43.31307283205766,-80.2989263295108
Autumn Pl / Crimson Cres / Crimson Dr,0.00014783356628319535,Low,43.49300628422476,-80.49684089524456
Autumn Ridge Trail / Thomas Slee Dr,5.375766046661649e-05,Low,43.377601355915786,-80.41717207772672
Autumn Ridge Trail / Windrush Trail,1.3439415116654123e-05,Very Low,43.38039069334362,-80.42163321874048
Autumn Ridge Trail / Woodcrest Crt,2.6878830233308245e-05,Low,43.38000794305876,-80.41791513379603
Autumn Willow Dr / Mayapple St,1.3439415116654123e-05,Very Low,43.45802042283859,-80.60105054333111
Autumn Willow Dr / Snowberry Crt,2.6878830233308245e-05,Low,43.46079245099874,-80.60411379117024
Autumn Willow Dr / Sundrops Crt,1.3439415116654123e-05,Very Low,43.46134364626412,-80.60472293698918
Avalon Pl / Barbara Cres,0.0003628642081496613,Low,43.42478694838484,-80.4986454269494
Avalon Pl / Barbara Cres,0.0003628642081496613,Low,43.42567981534107,-80.49606295023723
Avalon Pl / Southmoor Dr,1.3439415116654123e-05,Very Low,43.42672552795177,-80.4919677323664
Avalon Pl / Stirling Ave S,9.407590581657886e-05,Low,43.42602461103619,-80.49506235498887
Avens St / Twinleaf St,2.6878830233308245e-05,Low,43.455224232083935,-80.59564982996447
Avenue Rd / Beasley Cres,2.6878830233308245e-05,Low,43.381273958489714,-80.2945138204316
Avenue Rd / Beasley Cres,2.6878830233308245e-05,Low,43.380853600806326,-80.29690713894409
Avenue Rd / Blain Ave,0.0001209547360498871,Low,43.377520964577045,-80.31612533966715
Avenue Rd / Chimney Hill Dr,2.6878830233308245e-05,Low,43.38222818684946,-80.28716496331957
Avenue Rd / Chimney Hill Dr,2.6878830233308245e-05,Low,43.38268076641204,-80.28655645478035
Avenue Rd / Cowan Blvd,1.3439415116654123e-05,Very Low,43.38145004463278,-80.293579621885
Avenue Rd / Elgin St N,0.0004031824534996237,Low,43.37915318498632,-80.30656458067462
Avenue Rd / Gail St,0.0002419094720997742,Low,43.3782640958314,-80.31185720160144
Avenue Rd / Gore Rd / Townline Rd,2.6878830233308245e-05,Low,43.3864029516205,-80.26920007410334
Avenue Rd / Grandy Lane,4.031824534996237e-05,Low,43.38478149670365,-80.27167035225143
Avenue Rd / Hespeler Rd / Jaffray St,0.0005375766046661649,Low,43.3770595299019,-80.31875660152689
Avenue Rd / Rosedale Ave,0.0003091065476830448,Low,43.378105770584845,-80.31279058923208
Avery Cres / Ravenswood Rd,1.3439415116654123e-05,Very Low,43.48878109787592,-80.40993887913791
Avon Rd / Burlington Dr,1.3439415116654123e-05,Very Low,43.46241552944846,-80.45578739029597
Avon Rd / Frederick St,0.00010751532093323298,Low,43.46493972525645,-80.45853377250755
Avon Rd / Manchester Rd,1.3439415116654123e-05,Very Low,43.46205149072768,-80.45388502843215
Avondale Ave / Claremont Ave,1.3439415116654123e-05,Very Low,43.45247071883896,-80.52059259197114
Avondale Ave / Glasgow St,1.3439415116654123e-05,Very Low,43.45096612334076,-80.51960490518283
Avondale Ave / Union Blvd,4.031824534996237e-05,Low,43.454202444694374,-80.52175353347803
Avondale Ave N / Avondale Ave S / Erb St W,6.719707558327061e-05,Low,43.462375314011254,-80.52981307942618
